,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
136,8nv9ZaiRvjYL-viOOyylvA,somo-kitchen-and-sushi-providence,Somo Kitchen and Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/G7Ny1YxHnOtvdNf9qT3InA/o.jpg,False,https://www.yelp.com/biz/somo-kitchen-and-sushi-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,62,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 41.81686000223534, 'longitude': -71.40762179081607}","['delivery', 'pickup']",,"{'address1': '373 Richmond St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['373 Richmond St', 'Providence, RI 02903']}",+14013832307,(401) 383-2307,1164.6890396632023
137,sIsXmah-sGpHaKBjU3KOFA,andreas-restaurant-providence,Andreas Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/D6yjQoComFPzQXhb3ZqSsw/o.jpg,False,https://www.yelp.com/biz/andreas-restaurant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,347,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,"{'latitude': 41.829084997922024, 'longitude': -71.40089135276116}","['delivery', 'pickup']",$$,"{'address1': '268 Thayer St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['268 Thayer St', 'Providence, RI 02906']}",+14013317879,(401) 331-7879,1217.0358568281756
138,T7KZNI9xN4uhA2_rgiJfTA,big-king-providence-5,Big King,https://s3-media1.fl.yelpcdn.com/bphoto/478FVK9Wc-tH3nzsf5NdtQ/o.jpg,False,https://www.yelp.com/biz/big-king-providence-5?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,58,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 41.818735327729, 'longitude': -71.4266423723913}",[],,"{'address1': '3 Luongo Sq', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['3 Luongo Sq', 'Providence, RI 02903']}",,,1251.0889497387677
139,pjaXX1G_C0KtVkFSdAWdBA,schasteâ-providence-3,Schasteâ,https://s3-media4.fl.yelpcdn.com/bphoto/ZlGKOFSXmLidaL86ulUQZw/o.jpg,False,https://www.yelp.com/biz/schaste%C3%A2-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,83,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,"{'latitude': 41.8201184833976, 'longitude': -71.4275203504569}",['delivery'],$$,"{'address1': '300 Broadway', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['300 Broadway', 'Providence, RI 02903']}",+14014327202,(401) 432-7202,1222.0551916036734
140,IzBJVWPz9ItYq81eArKsxA,lasalle-bakery-providence-2,LaSalle Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/L6SebTepiX_k9dJMHHmnpw/o.jpg,False,https://www.yelp.com/biz/lasalle-bakery-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,166,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.8424482, 'longitude': -71.4444073}",[],$,"{'address1': '993 Smith St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02908', 'country': 'US', 'state': 'RI', 'display_address': ['993 Smith St', 'Providence, RI 02908']}",+14018319563,(401) 831-9563,3063.3510553019173
141,Vxoa2ywyZigo2EW0OJR5vw,providence-bagel-providence,Providence Bagel,https://s3-media4.fl.yelpcdn.com/bphoto/sAWN4xOtV5g4QytYcZ4HsA/o.jpg,False,https://www.yelp.com/biz/providence-bagel-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,462,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",3.5,"{'latitude': 41.83953, 'longitude': -71.40873}","['delivery', 'pickup']",$,"{'address1': '695 N Main St', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02904', 'country': 'US', 'state': 'RI', 'display_address': ['695 N Main St', 'Providence, RI 02904']}",+14014212222,(401) 421-2222,1675.4748505206353
142,t2tHuFNhPhlknnML7kzLww,geoffs-superlative-sandwiches-providence,Geoff's Superlative Sandwiches,https://s3-media2.fl.yelpcdn.com/bphoto/qIDWVJAyQSKwDC6Jul52oQ/o.jpg,False,https://www.yelp.com/biz/geoffs-superlative-sandwiches-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,415,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 41.82088, 'longitude': -71.40398}","['delivery', 'pickup']",$$,"{'address1': '401 S Main St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['401 S Main St', 'Providence, RI 02903']}",+14017512248,(401) 751-2248,1059.5676753578794
143,7mzrs0xGukQlcAcYEJJ2pA,trattoria-zooma-providence-4,Trattoria Zooma,https://s3-media2.fl.yelpcdn.com/bphoto/ibM3viqAwUZYR8HWdctpAg/o.jpg,False,https://www.yelp.com/biz/trattoria-zooma-providence-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,380,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 41.8237967, 'longitude': -71.4261475}","['delivery', 'pickup']",$$,"{'address1': '245 Atwells Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['245 Atwells Ave', 'Providence, RI 02903']}",+14013832002,(401) 383-2002,957.9005649191623
144,J0l0Va4BOdflaTcPHJM2fQ,don-jose-tequilas-providence,Don Jose Tequilas Resturant,https://s3-media1.fl.yelpcdn.com/bphoto/oIZZzKDh7vqrlr8VWaG0cw/o.jpg,False,https://www.yelp.com/biz/don-jose-tequilas-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,276,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 41.823923200307476, 'longitude': -71.42931616195582}","['delivery', 'pickup']",$$,"{'address1': '351 Atwells Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['351 Atwells Ave', 'Providence, RI 02903']}",+14014548951,(401) 454-8951,1212.1789344353758
145,xv3GaARLUjamiFFjByU_pQ,pokeworks-providence-2,Pokeworks,https://s3-media1.fl.yelpcdn.com/bphoto/CU5sLAJAjosd92a7B1iz2g/o.jpg,False,https://www.yelp.com/biz/pokeworks-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,174,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.82741, 'longitude': -71.40035}","['delivery', 'pickup']",$$,"{'address1': '213 Thayer St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['213 Thayer St', 'Providence, RI 02906']}",+14013834614,(401) 383-4614,1219.313981286366
146,i58CHLmgaz7bB8Fw81OXXw,scialo-bros-bakery-providence,Scialo Bros. Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/JvfV8wEDgPkHg4t2YGwWHA/o.jpg,False,https://www.yelp.com/biz/scialo-bros-bakery-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,153,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 41.82383, 'longitude': -71.42651}",['delivery'],$$,"{'address1': '257 Atwells Ave', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['257 Atwells Ave', 'Providence, RI 02903']}",+18774210986,(877) 421-0986,992.2417478244647
147,9nf8smXcnvuIJrfB70LLrw,pizza-j-providence,Pizza J,https://s3-media2.fl.yelpcdn.com/bphoto/J7LysyTWlp02c5ad_ONS1Q/o.jpg,False,https://www.yelp.com/biz/pizza-j-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,270,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]",3.5,"{'latitude': 41.8174071, 'longitude': -71.4244048}","['delivery', 'pickup']",$$,"{'address1': '967 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['967 Westminster St', 'Providence, RI 02903']}",+14016320555,(401) 632-0555,1206.7108831085013
148,_4Ry_D3ZFE_thtksPBC2Gg,prospect-terrace-providence,Prospect  Terrace,https://s3-media4.fl.yelpcdn.com/bphoto/E5gRDzKM8THpWzaPArcJgg/o.jpg,False,https://www.yelp.com/biz/prospect-terrace-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,63,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 41.8297340386342, 'longitude': -71.4072736497375}",[],,"{'address1': '48 Congdon St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['48 Congdon St', 'Providence, RI 02906']}",,,768.1431863235775
149,I8dgF5_UENHKJwb0k8J49Q,bajas-tex-mex-grill-providence,Bajas Tex Mex Grill,https://s3-media1.fl.yelpcdn.com/bphoto/z9ESAwPMwhDxcy6WAnl_pw/o.jpg,False,https://www.yelp.com/biz/bajas-tex-mex-grill-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,246,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 41.82927, 'longitude': -71.40061}","['delivery', 'pickup']",$,"{'address1': '273 Thayer St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['273 Thayer St', 'Providence, RI 02906']}",+14013837079,(401) 383-7079,1254.314458998805
150,qbaRaLBaT4dg1PI1pTSUyQ,joe-marzillis-old-canteen-providence-2,Joe Marzilli's Old Canteen,https://s3-media2.fl.yelpcdn.com/bphoto/03fWiFwzREXBHhF7voAL1Q/o.jpg,False,https://www.yelp.com/biz/joe-marzillis-old-canteen-providence-2?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,173,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.8231315612793, 'longitude': -71.4219665527344}",['delivery'],$$,"{'address1': '120 Atwells Ave', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['120 Atwells Ave', 'Providence, RI 02903']}",+14017515544,(401) 751-5544,663.423720299848
151,QepSsqIDj3qE9wxxFDMyDQ,livis-pockets-providence,Livi's Pockets,https://s3-media3.fl.yelpcdn.com/bphoto/j6ph_wLRHdeMM-GPEEkEpg/o.jpg,False,https://www.yelp.com/biz/livis-pockets-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,120,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 41.8239779, 'longitude': -71.410408}","['pickup', 'delivery']",$,"{'address1': '65 Weybosset St', 'address2': 'Unit 101', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['65 Weybosset St', 'Unit 101', 'Providence, RI 02903']}",+14014536500,(401) 453-6500,425.3352004560145
152,F6jQEJqkDSiocHT87RKjcQ,riffraff-bookstore-and-bar-providence,Riffraff Bookstore and Bar,https://s3-media3.fl.yelpcdn.com/bphoto/WYLttIKTKoa2WC7KkgUADg/o.jpg,False,https://www.yelp.com/biz/riffraff-bookstore-and-bar-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,73,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 41.8189575675527, 'longitude': -71.4415268203766}",['delivery'],$$,"{'address1': '60 Valley St', 'address2': 'Unit 107A', 'address3': '', 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['60 Valley St', 'Unit 107A', 'Providence, RI 02909']}",+14014214371,(401) 421-4371,2333.766320277766
153,xrw7X-8aKs93paQdMeQ1Og,ganko-ittetsu-ramen-providence,Ganko Ittetsu Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/_RipMaNbPhVxgovQvyRr2A/o.jpg,False,https://www.yelp.com/biz/ganko-ittetsu-ramen-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,248,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 41.82753, 'longitude': -71.40037}","['pickup', 'delivery']",$$,"{'address1': '215 Thayer St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['215 Thayer St', 'Providence, RI 02906']}",+14018086383,(401) 808-6383,1226.6719397257655
154,oLwgMzsrvNsq-td3QrN3FQ,brickway-on-wickenden-providence,Brickway on Wickenden,https://s3-media2.fl.yelpcdn.com/bphoto/Nbw_mdsT8LbBagD34H8_bA/o.jpg,False,https://www.yelp.com/biz/brickway-on-wickenden-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,321,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 41.819598, 'longitude': -71.3986648}","['pickup', 'delivery']",$,"{'address1': '234 Wickenden St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['234 Wickenden St', 'Providence, RI 02903']}",+14017512477,(401) 751-2477,1519.1563312347832
155,ZavO3bhh4BxXa3SXZpE28w,g-pub-providence-4,G Pub,https://s3-media3.fl.yelpcdn.com/bphoto/vc6HdCCZ9dCXJtJyu-IkWQ/o.jpg,False,https://www.yelp.com/biz/g-pub-providence-4?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,328,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",3.5,"{'latitude': 41.8229897, 'longitude': -71.4104252}",['delivery'],$$,"{'address1': '61 Orange St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['61 Orange St', 'Providence, RI 02903']}",+14016324782,(401) 632-4782,486.6739279053458
156,w3p6mz0m1b-jPm26weDabQ,amys-place-providence,Amy's Place,https://s3-media3.fl.yelpcdn.com/bphoto/TBazup4B_vdME0x-zLtxDA/o.jpg,False,https://www.yelp.com/biz/amys-place-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,175,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 41.8194855232264, 'longitude': -71.3989779892577}",['delivery'],$,"{'address1': '214 Wickenden St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02918', 'country': 'US', 'state': 'RI', 'display_address': ['214 Wickenden St', 'Providence, RI 02918']}",+14012749966,(401) 274-9966,1490.0024501815894
157,gPPWKSXgqdorjBTRwOjlyQ,mi-ranchito-resturant-providence,Mi Ranchito Resturant,https://s3-media3.fl.yelpcdn.com/bphoto/2X7Xe3eqtSdPabDQ-0mbNA/o.jpg,False,https://www.yelp.com/biz/mi-ranchito-resturant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,121,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'latin', 'title': 'Latin American'}]",4.5,"{'latitude': 41.81588, 'longitude': -71.43456}","['pickup', 'delivery']",$$,"{'address1': '1516 Westminster St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02909', 'country': 'US', 'state': 'RI', 'display_address': ['1516 Westminster St', 'Providence, RI 02909']}",+14013316584,(401) 331-6584,2506.7705077425967
158,-1K9xLVS8HnG8n0g7Xq7mQ,meeting-street-cafe-providence-3,Meeting Street Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/wegRlw7PCY_Wn4AOCHkXBw/o.jpg,False,https://www.yelp.com/biz/meeting-street-cafe-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,262,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 41.8292561, 'longitude': -71.4010151}","['pickup', 'delivery']",$$,"{'address1': '220 Meeting St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['220 Meeting St', 'Providence, RI 02906']}",+14012731066,(401) 273-1066,1206.6241067869817
159,9WKfPclha9OqqwDgDhl_eA,providence-childrens-museum-providence,Providence Children's Museum,https://s3-media4.fl.yelpcdn.com/bphoto/RD9wucR_6S5wzzMb9U8tPw/o.jpg,False,https://www.yelp.com/biz/providence-childrens-museum-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,86,"[{'alias': 'childrensmuseums', 'title': ""Children's Museums""}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'kids_activities', 'title': 'Kids Activities'}]",4.5,"{'latitude': 41.816515424324, 'longitude': -71.409341}",[],,"{'address1': '100 South St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['100 South St', 'Providence, RI 02903']}",+14012735437,(401) 273-5437,1132.4833524646954
160,irmgkBLKiBnO-ycF1hJ_Yw,friskie-fries-providence-3,Friskie Fries,https://s3-media3.fl.yelpcdn.com/bphoto/CJOmJGXqNw8RBdp9cnEXLw/o.jpg,False,https://www.yelp.com/biz/friskie-fries-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,97,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,"{'latitude': 41.8231585457704, 'longitude': -71.4144939855836}","['pickup', 'delivery']",$,"{'address1': '100 Washington St', 'address2': '', 'address3': None, 'city': 'Providence', 'zip_code': '02903', 'country': 'US', 'state': 'RI', 'display_address': ['100 Washington St', 'Providence, RI 02903']}",+14012282660,(401) 228-2660,300.3677464558885
161,YdmBEEhp77OTrl351K2KLA,gourmet-house-restaurant-providence,Gourmet House Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ZUVY3HWAuJ2IHSVAtLg9xA/o.jpg,False,https://www.yelp.com/biz/gourmet-house-restaurant-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,208,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 41.8483049, 'longitude': -71.395169}","['pickup', 'delivery']",$$,"{'address1': '787 Hope St', 'address2': '', 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['787 Hope St', 'Providence, RI 02906']}",+14018313400,(401) 831-3400,2999.25812587696
162,rzClspv_xKohbXZJpA8OoA,feed-the-cheeks-providence,Feed the Cheeks,https://s3-media2.fl.yelpcdn.com/bphoto/Q-FAPTx3utYzxG6NWNK6Xg/o.jpg,False,https://www.yelp.com/biz/feed-the-cheeks-providence?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,51,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 41.82898, 'longitude': -71.38845}","['pickup', 'delivery']",,"{'address1': '182 Wayland Ave', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02906', 'country': 'US', 'state': 'RI', 'display_address': ['182 Wayland Ave', 'Providence, RI 02906']}",,,2221.0036607104325
163,LXSpDamPk2xkNnLPiYhuDw,what-cheer-tavern-providence-3,What Cheer Tavern,https://s3-media4.fl.yelpcdn.com/bphoto/kUP_MJU0N-E7Z1A0CTa_fQ/o.jpg,False,https://www.yelp.com/biz/what-cheer-tavern-providence-3?adjust_creative=OB7bJxGzBA_Gc49Z1rFK5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OB7bJxGzBA_Gc49Z1rFK5w,105,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 41.7909163, 'longitude': -71.3964557}",['delivery'],$$,"{'address1': '228 New York Ave', 'address2': None, 'address3': '', 'city': 'Providence', 'zip_code': '02905', 'country': 'US', 'state': 'RI', 'display_address': ['228 New York Ave', 'Providence, RI 02905']}",+14012286228,(401) 228-6228,4171.761265670361
